,sample,density,wood,keepit,year,label
6850,97.0,0.512876,1.0,0,2020.0,VF3
6851,97.0,0.53515,1.0,0,2020.0,VF3
6852,97.0,0.456288,0.0,0,2021.0,VF3
6853,97.0,0.243542,0.0,0,2021.0,VF3
6854,97.0,0.160907,0.0,0,2021.0,VF3
6855,97.0,0.111447,0.0,0,2021.0,VF3
6856,97.0,0.078042,0.0,0,2021.0,VF3
6857,97.0,0.0566,0.0,0,2021.0,VF3
6858,97.0,0.053637,0.0,0,2021.0,VF3
6859,97.0,0.041054,0.0,0,2021.0,VF3
6860,97.0,0.038835,0.0,0,2021.0,VF3
6861,97.0,0.03899,0.0,0,2021.0,VF3
6862,97.0,0.035949,0.0,0,2021.0,VF3
6863,97.0,0.033979,0.0,0,2021.0,VF3
6864,97.0,0.03356,0.0,0,2021.0,VF3
6865,97.0,0.034739,0.0,0,2021.0,VF3
6866,97.0,0.034739,0.0,0,2021.0,VF3
6867,97.0,0.034863,0.0,0,2021.0,VF3
6868,97.0,0.034444,0.0,0,2021.0,VF3
6869,97.0,0.031884,0.0,0,2021.0,VF3
6870,97.0,0.028129,0.0,0,2021.0,VF3
6871,97.0,0.028129,0.0,0,2021.0,VF3
6872,97.0,0.025957,0.0,0,2021.0,VF3
6873,97.0,0.025833,0.0,0,2021.0,VF3
6874,97.0,0.026081,0.0,0,2021.0,VF3
6875,97.0,0.026205,0.0,0,2021.0,VF3
6876,97.0,0.026205,0.0,0,2021.0,VF3
6877,97.0,0.025911,0.0,0,2021.0,VF3
6878,97.0,0.027214,0.0,0,2021.0,VF3
6879,97.0,0.026795,0.0,0,2021.0,VF3
6880,97.0,0.024607,0.0,0,2021.0,VF3
6881,97.0,0.024607,0.0,0,2021.0,VF3
6882,97.0,0.023738,0.0,0,2021.0,VF3
6883,97.0,0.024607,0.0,0,2021.0,VF3
6884,97.0,0.024406,0.0,0,2021.0,VF3
6885,97.0,0.025166,0.0,0,2021.0,VF3
6886,97.0,0.025166,0.0,0,2021.0,VF3
6887,97.0,0.0247,0.0,0,2021.0,VF3
6888,97.0,0.022016,0.0,0,2021.0,VF3
6889,97.0,0.020775,0.0,0,2021.0,VF3
6890,97.0,0.019301,0.0,0,2021.0,VF3
6891,97.0,0.019301,0.0,0,2021.0,VF3
6892,97.0,0.020635,0.0,0,2021.0,VF3
6893,97.0,0.023521,0.0,0,2021.0,VF3
6894,97.0,0.025616,0.0,0,2021.0,VF3
6895,97.0,0.023987,0.0,0,2021.0,VF3
6896,97.0,0.023987,0.0,0,2021.0,VF3
6897,97.0,0.026407,0.0,0,2021.0,VF3
6898,97.0,,0.0,0,2021.0,VF3
6899,25.0,0.256864,0,0,2016.0,VF3
6900,25.0,0.25653,0,0,2016.0,VF3
6901,25.0,0.261551,0,0,2016.0,VF3
6902,25.0,0.275731,0,0,2016.0,VF3
6903,25.0,0.27903,0,0,2016.0,VF3
6904,25.0,0.273602,0,0,2016.0,VF3
6905,25.0,0.276711,0,0,2016.0,VF3
6906,25.0,0.280752,0,0,2016.0,VF3
6907,25.0,0.272311,0,0,2016.0,VF3
6908,25.0,0.265879,0,0,2016.0,VF3
6909,25.0,0.265999,0,0,2016.0,VF3
6910,25.0,0.273746,0,0,2016.0,VF3
6911,25.0,0.282115,0,0,2016.0,VF3
6912,25.0,0.281469,0,0,2016.0,VF3
6913,25.0,0.283143,0,0,2016.0,VF3
6914,25.0,0.277357,0,0,2016.0,VF3
6915,25.0,0.269681,0,0,2016.0,VF3
6916,25.0,0.258395,0,0,2016.0,VF3
6917,25.0,0.254019,0,0,2016.0,VF3
6918,25.0,0.264588,0,0,2016.0,VF3
6919,25.0,0.265688,0,0,2016.0,VF3
6920,25.0,0.264588,0,0,2016.0,VF3
6921,25.0,0.26949,0,0,2016.0,VF3
6922,25.0,0.276448,1,0,2016.0,VF3
6923,25.0,0.287519,1,0,2016.0,VF3
6924,25.0,0.292684,1,0,2016.0,VF3
6925,25.0,0.291847,1,0,2016.0,VF3
6926,25.0,0.288691,1,0,2016.0,VF3
6927,25.0,0.292612,1,0,2016.0,VF3
6928,25.0,0.30067,1,0,2016.0,VF3
6929,25.0,0.301316,1,0,2016.0,VF3
6930,25.0,0.298925,1,0,2016.0,VF3
6931,25.0,0.29364,1,0,2016.0,VF3
6932,25.0,0.292995,1,0,2016.0,VF3
6933,25.0,0.30036,1,0,2016.0,VF3
6934,25.0,0.300479,1,0,2016.0,VF3
6935,25.0,0.300933,1,0,2016.0,VF3
6936,25.0,0.295768,1,0,2016.0,VF3
6937,25.0,0.295386,1,0,2016.0,VF3
6938,25.0,0.298997,1,0,2016.0,VF3
6939,25.0,0.3077,1,0,2016.0,VF3
6940,25.0,0.316069,1,0,2016.0,VF3
6941,25.0,0.317289,1,0,2016.0,VF3
6942,25.0,0.31705,1,0,2016.0,VF3
6943,25.0,0.318078,0,0,2017.0,VF3
6944,25.0,0.323028,0,0,2017.0,VF3
6945,25.0,0.327206,0,0,2017.0,VF3
6946,25.0,0.330067,0,0,2017.0,VF3
6947,25.0,0.332672,0,0,2017.0,VF3
6948,25.0,0.334569,0,0,2017.0,VF3
6949,25.0,0.336563,0,0,2017.0,VF3
6950,25.0,0.336209,0,0,2017.0,VF3
6951,25.0,0.333347,0,0,2017.0,VF3
6952,25.0,0.330325,0,0,2017.0,VF3
6953,25.0,0.329103,0,0,2017.0,VF3
6954,25.0,0.329907,0,0,2017.0,VF3
6955,25.0,0.327045,0,0,2017.0,VF3
6956,25.0,0.319106,0,0,2017.0,VF3
6957,25.0,0.314587,0,0,2017.0,VF3
6958,25.0,0.313367,0,0,2017.0,VF3
6959,25.0,0.317432,0,0,2017.0,VF3
6960,25.0,0.32298,0,0,2017.0,VF3
6961,25.0,0.322836,0,0,2017.0,VF3
6962,25.0,0.322191,0,0,2017.0,VF3
6963,25.0,0.322191,0,0,2017.0,VF3
6964,25.0,0.319106,0,0,2017.0,VF3
6965,25.0,0.306337,0,0,2017.0,VF3
6966,25.0,0.311765,0,0,2017.0,VF3
6967,25.0,0.318389,0,0,2017.0,VF3
6968,25.0,0.322191,0,0,2017.0,VF3
6969,25.0,0.323291,0,0,2017.0,VF3
6970,25.0,0.327816,0,0,2017.0,VF3
6971,25.0,0.334569,0,0,2017.0,VF3
6972,25.0,0.341064,0,0,2017.0,VF3
6973,25.0,0.348074,0,0,2017.0,VF3
6974,25.0,0.347496,0,0,2017.0,VF3
6975,25.0,0.35338,0,0,2017.0,VF3
6976,25.0,0.350518,0,0,2017.0,VF3
6977,25.0,0.353991,0,0,2017.0,VF3
6978,25.0,0.361708,0,0,2017.0,VF3
6979,25.0,0.366274,0,0,2017.0,VF3
6980,25.0,0.362737,0,0,2017.0,VF3
6981,25.0,0.359875,0,0,2017.0,VF3
6982,25.0,0.371998,0,0,2017.0,VF3
6983,25.0,0.37904,0,0,2017.0,VF3
6984,25.0,0.382931,0,0,2017.0,VF3
6985,25.0,0.383092,0,0,2017.0,VF3
6986,25.0,0.388719,0,0,2017.0,VF3
6987,25.0,0.393767,0,0,2017.0,VF3
6988,25.0,0.395922,0,0,2017.0,VF3
6989,25.0,0.39695,0,0,2017.0,VF3
6990,25.0,0.399201,0,0,2017.0,VF3
6991,25.0,0.402256,0,0,2017.0,VF3
6992,25.0,0.401902,0,0,2017.0,VF3
6993,25.0,0.399201,0,0,2017.0,VF3
6994,25.0,0.388719,0,0,2017.0,VF3
6995,25.0,0.384828,0,0,2017.0,VF3
6996,25.0,0.386404,0,1,2017.0,VF3
6997,25.0,0.39142,0,1,2017.0,VF3
6998,25.0,0.397047,0,1,2017.0,VF3
6999,25.0,0.39351,0,1,2017.0,VF3
7000,25.0,0.384989,0,1,2017.0,VF3
7001,25.0,0.381291,0,1,2017.0,VF3
7002,25.0,0.384153,0,1,2017.0,VF3
7003,25.0,0.390809,0,1,2017.0,VF3
7004,25.0,0.390809,0,1,2017.0,VF3
7005,25.0,0.388558,0,1,2017.0,VF3
7006,25.0,0.389426,0,1,2017.0,VF3
7007,25.0,0.390905,0,1,2017.0,VF3
7008,25.0,0.382481,0,1,2017.0,VF3
7009,25.0,0.372191,0,1,2017.0,VF3
7010,25.0,0.363959,0,1,2017.0,VF3
7011,25.0,0.350068,0,1,2017.0,VF3
7012,25.0,0.334473,0,1,2017.0,VF3
7013,25.0,0.317624,0,1,2017.0,VF3
7014,25.0,0.296103,0,1,2018.0,VF3
7015,25.0,0.272718,0,1,2018.0,VF3
7016,25.0,0.268509,0,1,2018.0,VF3
7017,25.0,0.268964,0,1,2018.0,VF3
7018,25.0,0.272192,0,1,2018.0,VF3
7019,25.0,0.275037,0,1,2018.0,VF3
7020,25.0,0.276376,0,1,2018.0,VF3
7021,25.0,0.27652,0,1,2018.0,VF3
7022,25.0,0.277404,0,1,2018.0,VF3
7023,25.0,0.275491,0,1,2018.0,VF3
7024,25.0,0.266525,0,1,2018.0,VF3
7025,25.0,0.266262,0,1,2018.0,VF3
7026,25.0,0.272263,0,1,2018.0,VF3
7027,25.0,0.274583,0,1,2018.0,VF3
7028,25.0,0.268964,0,1,2018.0,VF3
7029,25.0,0.268079,0,1,2018.0,VF3
7030,25.0,0.272263,0,1,2018.0,VF3
7031,25.0,0.276065,0,1,2018.0,VF3
7032,25.0,0.276185,0,1,2018.0,VF3
7033,25.0,0.278313,0,1,2018.0,VF3
7034,25.0,0.284626,0,1,2018.0,VF3
7035,25.0,0.289791,0,1,2018.0,VF3
7036,25.0,0.291584,0,1,2018.0,VF3
7037,25.0,0.294884,0,1,2018.0,VF3
7038,25.0,0.306672,0,1,2018.0,VF3
7039,25.0,0.306672,0,1,2018.0,VF3
7040,25.0,0.319489,1,1,2018.0,VF3
7041,25.0,0.334762,1,1,2018.0,VF3
7042,25.0,0.351804,1,1,2018.0,VF3
7043,25.0,0.359457,1,1,2018.0,VF3
7044,25.0,0.36994,1,1,2018.0,VF3
7045,25.0,0.379812,1,1,2018.0,VF3
7046,25.0,0.385085,1,1,2018.0,VF3
7047,25.0,0.386661,1,1,2018.0,VF3
7048,25.0,0.391934,1,1,2018.0,VF3
7049,25.0,0.386211,1,1,2018.0,VF3
7050,25.0,0.350872,1,1,2018.0,VF3
7051,25.0,0.322263,0,1,2019.0,VF3
7052,25.0,0.311622,0,1,2019.0,VF3
7053,25.0,0.312794,0,1,2019.0,VF3
7054,25.0,0.315113,0,1,2019.0,VF3
7055,25.0,0.316213,0,1,2019.0,VF3
7056,25.0,0.323602,0,1,2019.0,VF3
7057,25.0,0.334923,0,1,2019.0,VF3
7058,25.0,0.345405,0,1,2019.0,VF3
7059,25.0,0.358493,1,1,2019.0,VF3
7060,25.0,0.373477,1,1,2019.0,VF3
7061,25.0,0.381098,1,1,2019.0,VF3
7062,25.0,0.383799,1,1,2019.0,VF3
7063,25.0,0.386982,1,1,2019.0,VF3
7064,25.0,0.397915,1,1,2019.0,VF3
7065,25.0,0.407433,1,1,2019.0,VF3
7066,25.0,0.423221,1,1,2019.0,VF3
7067,25.0,0.419331,1,1,2019.0,VF3
7068,25.0,0.394442,1,1,2019.0,VF3
7069,25.0,0.368718,0,1,2020.0,VF3
7070,25.0,0.374699,0,1,2020.0,VF3
7071,25.0,0.401388,0,1,2020.0,VF3
7072,25.0,0.439846,0,1,2020.0,VF3
7073,25.0,0.470168,0,0,2020.0,VF3
7074,25.0,0.473995,0,0,2020.0,VF3
7075,25.0,0.487339,0,0,2020.0,VF3
7076,25.0,0.475217,0,0,2020.0,VF3
7077,25.0,0.441228,0,0,2020.0,VF3
7078,25.0,0.385342,0,0,2020.0,VF3
7079,25.0,0.367593,0,0,2020.0,VF3
7080,25.0,0.352769,0,0,2020.0,VF3
7081,25.0,0.264851,1,0,2020.0,VF3
7082,25.0,0.121852,0,0,2021.0,VF3
7083,25.0,0.053263,0,0,2021.0,VF3
7084,25.0,0.031503,0,0,2021.0,VF3
7085,25.0,0.025637,0,0,2021.0,VF3
7086,25.0,0.024216,0,0,2021.0,VF3
7087,25.0,0.023445,0,0,2021.0,VF3
7088,25.0,0.022633,0,0,2021.0,VF3
7089,25.0,0.023567,0,0,2021.0,VF3
7090,25.0,0.02105,0,0,2021.0,VF3
7091,25.0,0.020989,0,0,2021.0,VF3
7092,25.0,0.021537,0,0,2021.0,VF3
7093,25.0,0.020664,0,0,2021.0,VF3
7094,25.0,0.020055,0,0,2021.0,VF3
7095,107.0,0.262374,0,0,2017.0,VF3
7096,107.0,0.263272,0,0,2017.0,VF3
7097,107.0,0.262218,0,0,2017.0,VF3
7098,107.0,0.262589,0,0,2017.0,VF3
7099,107.0,0.266943,0,0,2017.0,VF3
7100,107.0,0.269736,0,0,2017.0,VF3
7101,107.0,0.271747,0,0,2017.0,VF3
7102,107.0,0.274734,0,0,2017.0,VF3
7103,107.0,0.271415,0,0,2017.0,VF3
7104,107.0,0.26253,0,0,2017.0,VF3
7105,107.0,0.260695,0,0,2017.0,VF3
7106,107.0,0.265733,0,0,2017.0,VF3
7107,107.0,0.265362,0,0,2017.0,VF3
7108,107.0,0.26253,0,0,2017.0,VF3
7109,107.0,0.264053,0,0,2017.0,VF3
7110,107.0,0.267002,0,0,2017.0,VF3
7111,107.0,0.265323,0,0,2017.0,VF3
7112,107.0,0.270478,0,0,2017.0,VF3
7113,107.0,0.274676,0,0,2017.0,VF3
7114,107.0,0.274051,0,0,2017.0,VF3
7115,107.0,0.27284,0,0,2017.0,VF3
7116,107.0,0.276638,0,0,2017.0,VF3
7117,107.0,0.28697,1,0,2017.0,VF3
7118,107.0,0.295647,1,0,2017.0,VF3
7119,107.0,0.298729,1,0,2017.0,VF3
7120,107.0,0.315711,1,0,2017.0,VF3
7121,107.0,0.320193,1,0,2017.0,VF3
7122,107.0,0.317795,1,0,2017.0,VF3
7123,107.0,0.32573,1,0,2017.0,VF3
7124,107.0,0.328413,1,0,2017.0,VF3
7125,107.0,0.317881,1,0,2017.0,VF3
7126,107.0,0.310032,1,0,2017.0,VF3
7127,107.0,0.298643,1,0,2017.0,VF3
7128,107.0,0.298501,0,0,2018.0,VF3
7129,107.0,0.301326,0,0,2018.0,VF3
7130,107.0,0.303867,0,0,2018.0,VF3
7131,107.0,0.303267,0,0,2018.0,VF3
7132,107.0,0.301184,0,0,2018.0,VF3
7133,107.0,0.300641,0,0,2018.0,VF3
7134,107.0,0.302411,0,0,2018.0,VF3
7135,107.0,0.301326,0,0,2018.0,VF3
7136,107.0,0.30518,0,0,2018.0,VF3
7137,107.0,0.308633,0,0,2018.0,VF3
7138,107.0,0.311345,0,0,2018.0,VF3
7139,107.0,0.315026,0,0,2018.0,VF3
7140,107.0,0.32025,0,0,2018.0,VF3
7141,107.0,0.327499,0,0,2018.0,VF3
7142,107.0,0.332409,0,0,2018.0,VF3
7143,107.0,0.326186,0,0,2018.0,VF3
7144,107.0,0.323646,0,0,2018.0,VF3
7145,107.0,0.327556,0,0,2018.0,VF3
7146,107.0,0.335091,0,0,2018.0,VF3
7147,107.0,0.338888,0,0,2018.0,VF3
7148,107.0,0.337489,0,0,2018.0,VF3
7149,107.0,0.338117,0,0,2018.0,VF3
7150,107.0,0.341713,0,0,2018.0,VF3
7151,107.0,0.35079,0,0,2018.0,VF3
7152,107.0,0.353016,0,0,2018.0,VF3
7153,107.0,0.356555,0,0,2018.0,VF3
7154,107.0,0.362178,0,0,2018.0,VF3
7155,107.0,0.367344,0,0,2018.0,VF3
7156,107.0,0.37017,0,0,2018.0,VF3
7157,107.0,0.368115,0,0,2018.0,VF3
7158,107.0,0.366802,0,0,2018.0,VF3
7159,107.0,0.369856,1,0,2018.0,VF3
7160,107.0,0.373395,1,0,2018.0,VF3
7161,107.0,0.376335,1,0,2018.0,VF3
7162,107.0,0.378019,1,0,2018.0,VF3
7163,107.0,0.380016,1,0,2018.0,VF3
7164,107.0,0.388864,1,0,2018.0,VF3
7165,107.0,0.399254,1,0,2018.0,VF3
7166,107.0,0.404334,1,0,2018.0,VF3
7167,107.0,0.407645,1,0,2018.0,VF3
7168,107.0,0.409415,1,0,2018.0,VF3
7169,107.0,0.413182,1,0,2018.0,VF3
7170,107.0,0.417092,1,0,2018.0,VF3
7171,107.0,0.42086,1,0,2018.0,VF3
7172,107.0,0.422401,1,0,2018.0,VF3
7173,107.0,0.420175,1,0,2018.0,VF3
7174,107.0,0.416236,1,0,2018.0,VF3
7175,107.0,0.413325,1,0,2018.0,VF3
7176,107.0,0.41147,1,0,2018.0,VF3
7177,107.0,0.406932,1,0,2018.0,VF3
7178,107.0,0.404648,1,0,2018.0,VF3
7179,107.0,0.404705,1,0,2018.0,VF3
7180,107.0,0.407645,1,0,2018.0,VF3
7181,107.0,0.411184,1,0,2018.0,VF3
7182,107.0,0.411241,1,0,2018.0,VF3
7183,107.0,0.413325,1,0,2018.0,VF3
7184,107.0,0.416864,1,0,2018.0,VF3
7185,107.0,0.424799,1,0,2018.0,VF3
7186,107.0,0.427624,1,0,2018.0,VF3
7187,107.0,0.4234,1,0,2018.0,VF3
7188,107.0,0.417321,1,0,2018.0,VF3
7189,107.0,0.416407,1,0,2018.0,VF3
7190,107.0,0.413639,1,0,2018.0,VF3
7191,107.0,0.412868,1,0,2018.0,VF3
7192,107.0,0.416779,1,0,2018.0,VF3
7193,107.0,0.426026,1,0,2018.0,VF3
7194,107.0,0.437157,1,0,2018.0,VF3
7195,107.0,0.445777,1,0,2018.0,VF3
7196,107.0,0.44709,1,0,2018.0,VF3
7197,107.0,0.444093,1,0,2018.0,VF3
7198,107.0,0.439327,1,0,2018.0,VF3
7199,107.0,0.440697,1,0,2018.0,VF3
7200,107.0,0.442466,1,0,2018.0,VF3
7201,107.0,0.438642,1,0,2018.0,VF3
7202,107.0,0.433561,1,0,2018.0,VF3
7203,107.0,0.433247,1,0,2018.0,VF3
7204,107.0,0.4371,1,1,2018.0,VF3
7205,107.0,0.443094,1,1,2018.0,VF3
7206,107.0,0.444321,1,1,2018.0,VF3
7207,107.0,0.441553,1,1,2018.0,VF3
7208,107.0,0.434617,1,1,2018.0,VF3
7209,107.0,0.422259,1,1,2018.0,VF3
7210,107.0,0.39717,1,1,2018.0,VF3
7211,107.0,0.362406,1,1,2018.0,VF3
7212,107.0,0.332494,0,1,2019.0,VF3
7213,107.0,0.322876,0,1,2019.0,VF3
7214,107.0,0.326871,0,1,2019.0,VF3
7215,107.0,0.333579,0,1,2019.0,VF3
7216,107.0,0.338574,0,1,2019.0,VF3
7217,107.0,0.349334,0,1,2019.0,VF3
7218,107.0,0.36449,0,1,2019.0,VF3
7219,107.0,0.374165,0,1,2019.0,VF3
7220,107.0,0.376877,0,1,2019.0,VF3
7221,107.0,0.37779,0,1,2019.0,VF3
7222,107.0,0.377248,0,1,2019.0,VF3
7223,107.0,0.386867,0,1,2019.0,VF3
7224,107.0,0.396942,0,1,2019.0,VF3
7225,107.0,0.398569,0,1,2019.0,VF3
7226,107.0,0.395172,0,1,2019.0,VF3
7227,107.0,0.396799,1,1,2019.0,VF3
7228,107.0,0.401109,1,1,2019.0,VF3
7229,107.0,0.402793,1,1,2019.0,VF3
7230,107.0,0.404391,1,1,2019.0,VF3
7231,107.0,0.40833,1,1,2019.0,VF3
7232,107.0,0.417321,1,1,2019.0,VF3
7233,107.0,0.428024,1,1,2019.0,VF3
7234,107.0,0.436387,1,1,2019.0,VF3
7235,107.0,0.453854,1,1,2019.0,VF3
7236,107.0,0.467869,1,1,2019.0,VF3
7237,107.0,0.474405,1,1,2019.0,VF3
7238,107.0,0.471864,1,1,2019.0,VF3
7239,107.0,0.462389,1,1,2019.0,VF3
7240,107.0,0.435559,0,1,2020.0,VF3
7241,107.0,0.387723,0,1,2020.0,VF3
7242,107.0,0.359409,0,1,2020.0,VF3
7243,107.0,0.369856,0,1,2020.0,VF3
7244,107.0,0.380188,0,1,2020.0,VF3
7245,107.0,0.393089,0,1,2020.0,VF3
7246,107.0,0.404877,0,1,2020.0,VF3
7247,107.0,0.413782,0,1,2020.0,VF3
7248,107.0,0.419718,0,0,2020.0,VF3
7249,107.0,0.421773,0,0,2020.0,VF3
7250,107.0,0.410785,0,0,2020.0,VF3
7251,107.0,0.309118,0,0,2021.0,VF3
7252,107.0,0.174389,0,0,2021.0,VF3
7253,107.0,0.073799,0,0,2021.0,VF3
7254,107.0,0.035775,0,0,2021.0,VF3
7255,107.0,0.031592,0,0,2021.0,VF3
7256,107.0,0.031009,0,0,2021.0,VF3
7257,107.0,0.031193,0,0,2021.0,VF3
7258,107.0,0.02921,0,0,2021.0,VF3
7259,107.0,0.030826,0,0,2021.0,VF3
7260,107.0,0.031992,0,0,2021.0,VF3
7261,107.0,0.030343,0,0,2021.0,VF3
7262,107.0,0.027643,0,0,2021.0,VF3
7263,107.0,0.026477,0,0,2021.0,VF3
7264,107.0,0.024911,0,0,2021.0,VF3
7265,107.0,0.024328,0,0,2021.0,VF3
7266,107.0,0.025227,0,0,2021.0,VF3
7267,107.0,0.02626,0,0,2021.0,VF3
7268,13.0,0.253341,0,0,2015.0,VSEL
7269,13.0,0.256439,0,0,2015.0,VSEL
7270,13.0,0.254199,0,0,2015.0,VSEL
7271,13.0,0.257798,0,0,2015.0,VSEL
7272,13.0,0.262279,0,0,2015.0,VSEL
7273,13.0,0.261172,0,0,2015.0,VSEL
7274,13.0,0.255482,0,0,2015.0,VSEL
7275,13.0,0.256162,0,0,2015.0,VSEL
7276,13.0,0.255357,0,0,2015.0,VSEL
7277,13.0,0.256716,0,0,2015.0,VSEL
7278,13.0,0.259888,0,0,2015.0,VSEL
7279,13.0,0.262884,0,0,2015.0,VSEL
7280,13.0,0.265728,0,0,2015.0,VSEL
7281,13.0,0.262531,0,0,2015.0,VSEL
7282,13.0,0.260643,0,0,2015.0,VSEL
7283,13.0,0.258403,0,0,2015.0,VSEL
7284,13.0,0.2616,0,0,2015.0,VSEL
7285,13.0,0.268094,0,0,2015.0,VSEL
7286,13.0,0.273935,1,0,2015.0,VSEL
7287,13.0,0.280379,1,0,2015.0,VSEL
7288,13.0,0.285263,1,0,2015.0,VSEL
7289,13.0,0.284986,1,0,2015.0,VSEL
7290,13.0,0.286069,1,0,2015.0,VSEL
7291,13.0,0.282494,1,0,2015.0,VSEL
7292,13.0,0.283098,1,0,2015.0,VSEL
7293,13.0,0.288309,1,0,2015.0,VSEL
7294,13.0,0.293067,1,0,2015.0,VSEL
7295,13.0,0.298278,1,0,2015.0,VSEL
7296,13.0,0.299511,1,0,2015.0,VSEL
7297,13.0,0.294829,1,0,2015.0,VSEL
7298,13.0,0.28914,1,0,2015.0,VSEL
7299,13.0,0.287227,1,0,2015.0,VSEL
7300,13.0,0.288737,1,0,2015.0,VSEL
7301,13.0,0.291582,1,0,2015.0,VSEL
7302,13.0,0.294703,1,0,2015.0,VSEL
7303,13.0,0.29206,1,0,2015.0,VSEL
7304,13.0,0.292664,1,0,2015.0,VSEL
7305,13.0,0.294628,0,0,2016.0,VSEL
7306,13.0,0.29279,0,0,2016.0,VSEL
7307,13.0,0.286824,0,0,2016.0,VSEL
7308,13.0,0.281739,0,0,2016.0,VSEL
7309,13.0,0.285464,0,0,2016.0,VSEL
7310,13.0,0.293872,0,0,2016.0,VSEL
7311,13.0,0.299436,0,0,2016.0,VSEL
7312,13.0,0.309203,0,0,2016.0,VSEL
7313,13.0,0.312274,0,0,2016.0,VSEL
7314,13.0,0.315245,0,0,2016.0,VSEL
7315,13.0,0.314565,0,0,2016.0,VSEL
7316,13.0,0.311519,0,0,2016.0,VSEL
7317,13.0,0.305201,1,0,2016.0,VSEL
7318,13.0,0.309757,1,0,2016.0,VSEL
7319,13.0,0.32101,1,0,2016.0,VSEL
7320,13.0,0.324131,1,0,2016.0,VSEL
7321,13.0,0.329846,1,0,2016.0,VSEL
7322,13.0,0.332413,1,0,2016.0,VSEL
7323,13.0,0.332539,1,0,2016.0,VSEL
7324,13.0,0.329896,1,0,2016.0,VSEL
7325,13.0,0.325289,1,0,2016.0,VSEL
7326,13.0,0.317838,1,0,2016.0,VSEL
7327,13.0,0.315723,1,0,2016.0,VSEL
7328,13.0,0.310714,1,0,2016.0,VSEL
7329,13.0,0.307441,1,0,2016.0,VSEL
7330,13.0,0.304722,1,0,2016.0,VSEL
7331,13.0,0.298227,0,0,2017.0,VSEL
7332,13.0,0.293671,0,0,2017.0,VSEL
7333,13.0,0.292186,0,0,2017.0,VSEL
7334,13.0,0.294149,0,0,2017.0,VSEL
7335,13.0,0.295307,0,0,2017.0,VSEL
7336,13.0,0.291431,0,0,2017.0,VSEL
7337,13.0,0.28262,0,0,2017.0,VSEL
7338,13.0,0.274287,0,0,2017.0,VSEL
7339,13.0,0.271417,0,0,2017.0,VSEL
7340,13.0,0.268648,0,0,2017.0,VSEL
7341,13.0,0.26316,0,0,2017.0,VSEL
7342,13.0,0.26097,0,0,2017.0,VSEL
7343,13.0,0.259561,0,0,2017.0,VSEL
7344,13.0,0.258075,0,0,2017.0,VSEL
7345,13.0,0.255155,0,0,2017.0,VSEL
7346,13.0,0.253603,0,0,2017.0,VSEL
7347,13.0,0.250982,0,0,2017.0,VSEL
7348,13.0,0.251375,0,0,2017.0,VSEL
7349,13.0,0.253846,0,0,2017.0,VSEL
7350,13.0,0.251937,0,1,2017.0,VSEL
7351,13.0,0.251225,0,1,2017.0,VSEL
7352,13.0,0.255482,0,1,2017.0,VSEL
7353,13.0,0.258327,0,1,2017.0,VSEL
7354,13.0,0.260643,0,1,2017.0,VSEL
7355,13.0,0.26817,0,1,2017.0,VSEL
7356,13.0,0.27902,0,1,2017.0,VSEL
7357,13.0,0.290424,0,1,2017.0,VSEL
7358,13.0,0.305679,1,1,2017.0,VSEL
7359,13.0,0.319801,1,1,2017.0,VSEL
7360,13.0,0.3305,1,1,2017.0,VSEL
7361,13.0,0.339336,1,1,2017.0,VSEL
7362,13.0,0.350866,1,1,2017.0,VSEL
7363,13.0,0.359349,1,1,2017.0,VSEL
7364,13.0,0.369167,1,1,2017.0,VSEL
7365,13.0,0.381729,1,1,2017.0,VSEL
7366,13.0,0.385253,1,1,2017.0,VSEL
7367,13.0,0.384724,1,1,2017.0,VSEL
7368,13.0,0.375838,1,1,2017.0,VSEL
7369,13.0,0.362672,1,1,2017.0,VSEL
7370,13.0,0.345856,1,1,2017.0,VSEL
7371,13.0,0.338304,1,1,2017.0,VSEL
7372,13.0,0.342256,0,1,2018.0,VSEL
7373,13.0,0.347266,0,1,2018.0,VSEL
7374,13.0,0.347669,0,1,2018.0,VSEL
7375,13.0,0.349431,0,1,2018.0,VSEL
7376,13.0,0.350312,0,1,2018.0,VSEL
7377,13.0,0.349708,0,1,2018.0,VSEL
7378,13.0,0.357033,0,1,2018.0,VSEL
7379,13.0,0.358317,0,1,2018.0,VSEL
7380,13.0,0.367203,1,1,2018.0,VSEL
7381,13.0,0.377248,1,1,2018.0,VSEL
7382,13.0,0.384447,1,1,2018.0,VSEL
7383,13.0,0.38777,1,1,2018.0,VSEL
7384,13.0,0.380243,1,1,2018.0,VSEL
7385,13.0,0.364434,1,1,2018.0,VSEL
7386,13.0,0.352426,0,1,2019.0,VSEL
7387,13.0,0.341375,0,1,2019.0,VSEL
7388,13.0,0.332816,0,1,2019.0,VSEL
7389,13.0,0.326296,0,1,2019.0,VSEL
7390,13.0,0.324207,0,1,2019.0,VSEL
7391,13.0,0.328008,0,1,2019.0,VSEL
7392,13.0,0.335182,0,1,2019.0,VSEL
7393,13.0,0.337624,0,0,2019.0,VSEL
7394,13.0,0.339663,0,0,2019.0,VSEL
7395,13.0,0.33478,0,0,2019.0,VSEL
7396,13.0,0.320481,0,0,2019.0,VSEL
7397,13.0,0.289945,1,0,2019.0,VSEL
7398,13.0,0.251038,0,0,2020.0,VSEL
7399,13.0,0.223183,0,0,2020.0,VSEL
